AtcoCode,PlateCode,CommonName_lang_en,ShortCommonName_lang_en,Street_lang_en,ShortCommonName_lang_ga,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,Indicator_lang_en,NptgLocalityRef,NaptanCode,county,region,electoral_district_id,electoral_district
8360B345831,345831.0,Miltown Malbay,Miltown Malbay,,Sráid na Cathrach,False,ITM,505661.0,679286.0,-9.400808435,52.85621807,class_undefined,,,,,836,,E0361737,,Clare County,Mid-West,16063,Milltown Malbay
8360B345821,345821.0,Rineen School,Rineen School,,Scoil an Rinnín,False,ITM,506537.0,683111.0,-9.388902775,52.89073842,class_undefined,,,,,836,,E0361932,,Clare County,Mid-West,16064,Moy
8360B345811,345811.0,Hanrahans Cross,Hanrahans Cross,,Crois Hanrahan,False,ITM,509451.0,685902.0,-9.346389954,52.91631424,class_undefined,,,,,836,,E0836087,,Clare County,Mid-West,16064,Moy
8360B345781,345781.0,Toonagh,Toonagh,,Tamhnach,False,ITM,530563.0,682676.0,-9.031846745,52.89046728,class_undefined,,,,,836,,E0836087,,Clare County,Mid-West,16043,Templemaley
8360B345801,345801.0,Lemenagh Castle,Lemenagh Castle,,Cais Léim an Eich,False,ITM,523453.0,693521.0,-9.1400396,52.98695327,class_undefined,,,,,836,,E0361601,,Clare County,Mid-West,16021,Killinaboy
8360B345791,345791.0,Kilnaboy,Kilnaboy,,Cill Iníne Baoith,False,ITM,527041.0,691651.0,-9.086191573999999,52.97065001,class_undefined,,,,,836,,E0361425,,Clare County,Mid-West,16021,Killinaboy
8360B337971,337971.0,Scariff,Scariff,,An Scairbh,False,ITM,564210.0,684580.0,-8.532090208,52.91086987,class_undefined,,,,,836,,E0836028,,Clare County,Mid-West,16137,Scarriff
8360B345881,345881.0,New Quay,New Quay,,Cheibh Nua,False,ITM,528087.0,712233.0,-9.075217897,53.15573656,class_undefined,,,,,836,,E0361815,,Clare County,Mid-West,16006,Abbey
8360B345941,345941.0,Doolin,Doolin,,Dúlainn,False,ITM,508024.0,697450.0,-9.370881042,53.01982994,class_undefined,,,,,836,,E0836072,,Clare County,Mid-West,16058,Killilagh
8360B345931,345931.0,Ballinalacken Castle,Ballinalacken Castle,,Baile na Leacan,False,ITM,510043.0,700375.0,-9.34161296,53.04645387,class_undefined,,,,,836,,E0836174,,Clare County,Mid-West,16051,Cloghaun
8360B345921,345921.0,Fanore,Fanore,,Fánóir,False,ITM,513115.0,706414.0,-9.297440617000001,53.10122227,class_undefined,,,,,836,,E0836087,,Clare County,Mid-West,16009,Derreen
8360B345911,345911.0,Murroogh Bridge,Murroogh Bridge,,Droichead Mhuirbhigh,False,ITM,514488.0,708974.0,-9.277625157000001,53.12444566,class_undefined,,,,,836,,E0836087,,Clare County,Mid-West,16011,Gleninagh
8360B345901,345901.0,Blackhead,Blackhead,,Ceann Boirne,False,ITM,514614.0,710755.0,-9.276217249,53.14046816,class_undefined,,,,,836,,E0836087,,Clare County,Mid-West,16011,Gleninagh
8360B345891,345891.0,New Quay,New Quay,,Cheibh Nua,False,ITM,528079.0,712242.0,-9.075339507999999,53.15581636,class_undefined,,,,,836,,E0361815,,Clare County,Mid-West,16006,Abbey
8360B631451,631451.0,Shragh,Shragh,,An tSraith,False,ITM,499078.0,662444.0,-9.493332432999999,52.70370424,class_undefined,,,,,836,,E0362024,,Clare County,Mid-West,16083,Drumellihy
8360B631461,631461.0,Monmore,Monmore,,An Mhóin Mhór,False,ITM,497695.0,659715.0,-9.512940842,52.6789253,class_undefined,,,,,836,,E0361739,,Clare County,Mid-West,16093,Kilrush Rural
8360B346291,346291.0,Kilmaley,Kilmaley,,Cill Mháille,False,ITM,524600.0,675811.0,-9.118852414,52.82797604,class_undefined,,,,,836,,E0836910,,Clare County,Mid-West,16035,Killanniv
8360B346321,,Stop No. 346321,,,,False,ITM,528298.0,708281.0,-9.071179915,53.12025363,class_undefined,,,,,836,,E0836416,,Clare County,Mid-West,16006,Abbey
8360B346331,,Stop No. 346331,,,,False,ITM,528307.0,708281.0,-9.071045487000001,53.12025484,class_undefined,,,,,836,,E0836416,,Clare County,Mid-West,16006,Abbey
8360B346361,,Stop No. 346361,,,,False,ITM,507631.0,697093.0,-9.376634658,53.01655471,class_undefined,,,,,836,,E0836072,,Clare County,Mid-West,16058,Killilagh
8360B345971,,Clonlara,Clonlara,,Cluain Lára,False,ITM,562585.0,663850.0,-8.553874294,52.72445234,class_undefined,,,,,836,,E0836038,,Clare County,Mid-West,16116,Kiltenanlea
8360B345961,,Monmore,Monmore,,An Mhóin Mhór,False,ITM,497687.0,659710.0,-9.513057552000001,52.67887886,class_undefined,,,,,836,,E0361739,,Clare County,Mid-West,16093,Kilrush Rural
8360B345951,,Shragh,Shragh,,An tSraith,False,ITM,499052.0,662447.0,-9.493717931,52.70372635,class_undefined,,,,,836,,E0362024,,Clare County,Mid-West,16083,Drumellihy
8360B346281,,Connolly,Connolly,,Fíoch Rua,False,ITM,520622.0,675979.0,-9.177909096,52.8289147,class_undefined,,,,,836,,E0836066,,Clare County,Mid-West,16039,Kinturk
8360B346271,,The Hand,The Hand,,Crois na Láimhe,False,ITM,514750.0,675198.0,-9.264818917000001,52.82100055,class_undefined,,,,,836,,E0362072,,Clare County,Mid-West,16095,Knocknaboley
8360B346261,,Coore Cross,Coore Cross,,Crosaire an Chomhar,False,ITM,509171.0,673553.0,-9.347110945,52.80530912,class_undefined,,,,,836,,E0836823,,Clare County,Mid-West,16095,Knocknaboley
8360B346251,,Doonogan,Doonogan,,,False,ITM,507379.0,672861.0,-9.373484414,52.79878679,class_undefined,,,,,836,,E0361789,,Clare County,Mid-West,16099,Mullagh
8360B346081,,Clooney,Clooney,,Cluaine,False,ITM,541568.0,679545.0,-8.86777096,52.86363814,class_undefined,,,,,836,,E0361481,,Clare County,Mid-West,16141,Clooney
8360B346071,,Norrie Hencheys,Norrie Hencheys,,Norrie Hencheys,False,ITM,542696.0,678781.0,-8.850886804,52.85689354,class_undefined,,,,,836,,E0362025,,Clare County,Mid-West,16141,Clooney
8360B346061,,Fortane Cross,Fortane Cross,,Cr an Fheartáin,False,ITM,552729.0,680348.0,-8.702151147,52.87195015,class_undefined,,,,,836,,E0361165,,Clare County,Mid-West,16155,Tulla
8360B346051,,Ballinahinch Cross,Ballinahinch Cross,,Baile na hInse,False,ITM,555116.0,681130.0,-8.666805738999999,52.87918233,class_undefined,,,,,836,,E0836336,,Clare County,Mid-West,16139,Ballynahinch
8360B346041,,Feakle,Feakle,,An Fhiacail,False,ITM,556413.0,686365.0,-8.648240419,52.92633601,class_undefined,,,,,836,,E0836004,,Clare County,Mid-West,16131,Feakle
8360B346031,,Kilclaran Church,Kilclaran Church,,Coill Chláráin,False,ITM,556338.0,689200.0,-8.649737302,52.95180797,class_undefined,,,,,836,,E0361742,,Clare County,Mid-West,16129,Derrynagittagh
8360B346011,,Killanena,Killanena,,Cill an Aonaigh,False,ITM,552820.0,692870.0,-8.702619399,52.98449193,class_undefined,,,,,836,,E0836999,,Clare County,Mid-West,16145,Killanena
8360B346151,,Canny's,Canny's,,Tabhairne Canny,False,ITM,552809.0,693397.0,-8.702860075,52.989227,class_undefined,,,,,836,,E0836999,,Clare County,Mid-West,16145,Killanena
8360B346161,,Drumandora,Drumandora,,Drom an Dúdhoire,False,ITM,550780.0,694275.0,-8.733210869,52.99693489,class_undefined,,,,,836,,E0361041,,Clare County,Mid-West,16149,Loughea
8360B346141,,Duglawn Cross,Duglawn Cross,,Cr an Dúghleanna,False,ITM,553880.0,692057.0,-8.686718938,52.97727787,class_undefined,,,,,836,,E0361022,,Clare County,Mid-West,16145,Killanena
8360B346341,,Doolin,Doolin,,,False,ITM,507623.0,697072.0,-9.376747842999999,53.01636465,class_undefined,,,,,836,,E0361155,,Clare County,Mid-West,16058,Killilagh
8360B346351,,Rainbow Hostel,Rainbow Hostel,,,False,ITM,508044.0,697469.0,-9.370588451,53.02000409,class_undefined,,,,,836,,E0361941,,Clare County,Mid-West,16058,Killilagh
8360B603371,,Stop No. 603371,,,,False,ITM,534109.0,677960.0,-8.978207284,52.84853372,class_undefined,,,,,836,,E0361174,,Clare County,Mid-West,16001,Ennis No. 1 Urban
8360B603361,,Stop No. 603361,,,,False,ITM,533594.0,677728.0,-8.985804434,52.84638565,class_undefined,,,,,836,,E0361138,,Clare County,Mid-West,16001,Ennis No. 1 Urban
8360B336451,,Stop No. 336451,,,,False,ITM,536304.0,676945.0,-8.945427431,52.83967643,class_undefined,,,,,836,,E0361346,,Clare County,Mid-West,16029,Doora
8360B336431,,Stop No. 336431,,,,False,ITM,536294.0,676943.0,-8.945575447000001,52.83965727,class_undefined,,,,,836,,E0361346,,Clare County,Mid-West,16029,Doora
8360B336481,,Stop No. 336481,,,,False,ITM,540570.0,676277.0,-8.881994867000001,52.83416066,class_undefined,,,,,836,,E0361027,,Clare County,Mid-West,16029,Doora
8360B336441,,Stop No. 336441,,,,False,ITM,540570.0,676277.0,-8.881994867000001,52.83416066,class_undefined,,,,,836,,E0361027,,Clare County,Mid-West,16029,Doora
8360B336581,,Stop No. 336581,,,,False,ITM,541864.0,674182.0,-8.862420262,52.81547463,class_undefined,,,,,836,,E0836924,,Clare County,Mid-West,16151,Quin
8360B336491,,Stop No. 336491,,,,False,ITM,541878.0,674163.0,-8.862209225,52.81530539,class_undefined,,,,,836,,E0836924,,Clare County,Mid-West,16151,Quin
8360B336501,,Stop No. 336501,,,,False,ITM,544255.0,671946.0,-8.826573841,52.79563252,class_undefined,,,,,836,,E0361455,,Clare County,Mid-West,16151,Quin
8360B336571,,Stop No. 336571,,,,False,ITM,544254.0,671944.0,-8.826588327,52.79561444,class_undefined,,,,,836,,E0361455,,Clare County,Mid-West,16151,Quin
8360B603351,,Stop No. 603351,,,,False,ITM,533772.0,676619.0,-8.982937352,52.83644168,class_undefined,,,,,836,,E0362094,,Clare County,Mid-West,16004,Ennis No. 4 Urban
8360B335661,,Kildysart Road,Kildysart Road,,Br Chill an Dísirt,False,ITM,534095.0,674882.0,-8.977793691,52.82087189,class_undefined,,,,,836,,E0361372,,Clare County,Mid-West,16026,Clareabbey
8360B335831,,Drumquin,Drumquin,,Drom Coinn,False,ITM,530756.0,668896.0,-9.026057372999999,52.7666614,class_undefined,,,,,836,,E0836862,,Clare County,Mid-West,16075,Lisheen
8360B335651,335651.0,Lisheen Cross,Lisheen Cross,,Crosaire an Lisín,False,ITM,529571.0,667663.0,-9.043348699,52.75542812,class_undefined,,,,,836,,E0361646,,Clare County,Mid-West,16075,Lisheen
8360B335951,,Coolmeen Cross,Coolmeen Cross,,Cr an Chuil Mhín,False,ITM,517848.0,657174.0,-9.214356167,52.65952094,class_undefined,,,,,836,,E0836082,,Clare County,Mid-West,16068,Coolmeen
8360B335801,,Kildysart,Kildysart,,Cill an Dísirt,False,ITM,525075.0,658676.0,-9.10789206,52.67406468,class_undefined,,,,,836,,E0836008,,Clare County,Mid-West,16071,Killadysert
8360BE500007,,Ennis,,,,False,ITM,534257.0,676937.0,-8.975804314,52.83935873,BCS,,,,,836,,E0362094,,Clare County,Mid-West,16032,Ennis Rural
8360BE500006,,Ennis,,,,False,ITM,534259.0,676933.0,-8.975773828,52.83932302,BCS,,,,,836,,E0362094,,Clare County,Mid-West,16032,Ennis Rural
8360BE500004,,Ennis,,,,False,ITM,534264.0,676920.0,-8.975697008,52.83920681,BCS,,,,,836,,E0362094,,Clare County,Mid-West,16032,Ennis Rural
8360BE500008,,Ennis,,,,False,ITM,534256.0,676945.0,-8.975820766,52.83943049,BCS,,,,,836,,E0362094,,Clare County,Mid-West,16032,Ennis Rural
8360BE500005,,Ennis,,,,False,ITM,534262.0,676926.0,-8.975727897,52.83926048,BCS,,,,,836,,E0362094,,Clare County,Mid-West,16032,Ennis Rural
8360BE500009,,Ennis,,,,False,ITM,534253.0,676950.0,-8.975866295,52.83947506,BCS,,,,,836,,E0362094,,Clare County,Mid-West,16032,Ennis Rural
8360BE500010,,Ennis,,,,False,ITM,534251.0,676956.0,-8.975897183999999,52.83952873,BCS,,,,,836,,E0362094,,Clare County,Mid-West,16032,Ennis Rural
8360BE500003,,Ennis,,,,False,ITM,534266.0,676913.0,-8.975665917,52.83914415,BCS,,,,,836,,E0362094,,Clare County,Mid-West,16032,Ennis Rural
8370B2405801,240581.0,Wilton Road Pharmacy,Wilton Road Pharmacy,,Cógaslann Br Wilton,False,ITM,565127.0,570817.0,-8.506609774,51.88842734,class_undefined,,,,837G000001,837,,E0837016,,Cork City,South-West (IE),17030,Glasheen A
8370B2138102,213812.0,Parnell Place,Parnell Place,,Plás Parnell,False,ITM,567838.0,571986.0,-8.467336791000001,51.89909824,BCT,MKD,OTH,S,837G000003,837,,E0837028,,Cork City,South-West (IE),17014,Centre A
8370B2138104,213814.0,Parnell Place,,,,False,ITM,567842.0,572006.0,-8.467280536,51.89927825,BCT,MKD,OTH,S,837G000003,837,,E0837028,,Cork City,South-West (IE),17014,Centre A
837000237,,Parnell Place,Parnell Place,,Plás Parnell,False,ITM,567838.0,571986.0,-8.467336791000001,51.89909824,BCT,MKD,OTH,,837G000003,837,,E0837028,,Cork City,South-West (IE),17014,Centre A
837000036,,Convent Avenue,,,,False,ITM,565661.0,571969.0,-8.498967206,51.89881557,BCT,MKD,OTH,,837G000020,837,,E0837008,,Cork City,South-West (IE),17059,Sundays Well A
837000037,,Grand Parade,Grand Parade,,Sd an Chapaill Bhuí,False,ITM,567331.0,571721.0,-8.474678488,51.89668672,BCT,MKD,OTH,,837G000021,837,,E0837001,,Cork City,South-West (IE),17014,Centre A
837000042,,Grand Parade,,,,False,ITM,567339.0,571691.0,-8.474559412,51.89641752,BCT,MKD,OTH,,837G000025,837,,E0837001,,Cork City,South-West (IE),17014,Centre A
837000060,,Bishops Street,,,,False,ITM,566974.0,571498.0,-8.479844128,51.89466118,BCT,MKD,OTH,,837G000030,837,,E0837001,,Cork City,South-West (IE),17027,Gillabbey A
837000061,,Bishops Street,,,,False,ITM,566975.0,571497.0,-8.479829503,51.89465225,BCT,MKD,OTH,,837G000030,837,,E0837001,,Cork City,South-West (IE),17027,Gillabbey A
837000064,,Georges Quay,Georges Quay,,Cé Sheoirse,False,ITM,567601.0,571542.0,-8.470738735,51.89509347,BCT,MKD,OTH,,837G000033,837,,E0837001,,Cork City,South-West (IE),17057,South Gate A
8370000069,,Glen Avenue,,,,False,ITM,568480.0,573259.0,-8.458124795,51.91057771,BCT,MKD,OTH,,837G000035,837,,E0837035,,Cork City,South-West (IE),17061,The Glen A
837000070,,Glen Avenue,,,,False,ITM,568504.0,573257.0,-8.457775798,51.91056108,BCT,MKD,OTH,,837G000035,837,,E0837035,,Cork City,South-West (IE),17061,The Glen A
8370B246461,246461.0,Deans Hall,Deans Hall,,Halla An Déin,False,ITM,563867.0,569746.0,-8.524801211,51.87872013,class_undefined,,,,837G000035,837,,E0837013,,Cork City,South-West (IE),17008,Bishopstown C
8370B246471,246471.0,Deans Hall,Deans Hall,,Halla An Déin,False,ITM,563852.0,569729.0,-8.525017283,51.87856635,class_undefined,,,,837G000038,837,,E0837013,,Cork City,South-West (IE),17009,Bishopstown D
837000094,,City Hall Cork,City Hall Cork,,Ha na Cathr-Corcaigh,False,ITM,567943.0,571676.0,-8.465782305,51.89631775,BCT,MKD,OTH,,837G000052,837,,E0837001,,Cork City,South-West (IE),17017,City Hall A
837000107,,Curragh Road,,,,False,ITM,567876.0,570600.0,-8.466655577000001,51.88664189,BCT,MKD,OTH,,837G000062,837,,E0837018,,Cork City,South-West (IE),17072,Turners Cross B
837000108,,Curragh Road,,,,False,ITM,567886.0,570590.0,-8.466509385,51.88655258,BCT,MKD,OTH,,837G000062,837,,E0837018,,Cork City,South-West (IE),17072,Turners Cross B
837000117,,Albert Street,,,,False,ITM,568087.0,571987.0,-8.463718865,51.89912154,BCT,MKD,OTH,,837G000067,837,,E0837028,,Cork City,South-West (IE),17014,Centre A
8370B2424201,242421.0,Knockpogue Avenue,Knockpogue Avenue,,Asc na Cnapóige,False,ITM,566698.0,573297.0,-8.484027825,51.91081562,class_undefined,,,,837G000078,837,,E0837004,,Cork City,South-West (IE),17026,Farranferris C
837000137,,Bob and Joan's Walk,,,,False,ITM,567283.0,572441.0,-8.475444213,51.90315586,BCT,MKD,OTH,,837G000078,837,,E0837003,,Cork City,South-West (IE),17056,Shandon B
837000138,,Bob and Joan's Walk,,,,False,ITM,567283.0,572433.0,-8.475443454,51.90308395,BCT,MKD,OTH,,837G000078,837,,E0837003,,Cork City,South-West (IE),17056,Shandon B
837000141,,College Road,,,,False,ITM,565799.0,571189.0,-8.496884719,51.89181279,BCT,MKD,OTH,,837G000079,837,,E0837015,,Cork City,South-West (IE),17029,Gillabbey C
837000142,,College Road,,,,False,ITM,565799.0,571189.0,-8.496884719,51.89181279,BCT,MKD,OTH,,837G000079,837,,E0837015,,Cork City,South-West (IE),17029,Gillabbey C
8370B2404701,240471.0,Summerhill North,Summerhill North,,Cnoc an tSamhraidh,False,ITM,568317.0,572410.0,-8.460415784,51.90293694,BCT,MKD,OTH,,837G000086,837,,E0837001,,Cork City,South-West (IE),17051,St. Patrick's A
8370PB003437,,Pearse Road Cork,,Pearse Road,,False,ITM,567047.0,570158.0,-8.478655558,51.88262045,BCT,CUS,OTH,NW,837G000089,837,Opp,E0837033,,Cork City,South-West (IE),17050,Pouladuff B
8370PB003439,,Pearse Road Cork,,Pearse Road,,False,ITM,567049.0,570165.0,-8.478627177,51.88268349,BCT,CUS,OTH,SE,837G000089,837,o/s,E0837033,,Cork City,South-West (IE),17049,Pouladuff A
8370PB003450,,Mahon Park Hill Cork,Mahon Park Hill Cork,,Cnoc Pháirc Mhachan,False,ITM,570600.0,570625.0,-8.42708823,51.88701687,BCT,MKD,OTH,E,837G000090,837,,E0837021,,Cork City,South-West (IE),17044,Mahon C
8370PB003464,,Mahon Park Hill,Mahon Park Hill,,Cnoc Pháirc Mhachan,False,ITM,570616.0,570614.0,-8.426854871,51.88691884,BCT,MKD,OTH,W,837G000090,837,,E0837021,,Cork City,South-West (IE),17044,Mahon C
8370PB003447,,Curragh Road Cork,,Curragh Road,,False,ITM,567875.0,570600.0,-8.466670103,51.88664183,BCT,CUS,OTH,NE,837G000091,837,Nr,E0837018,,Cork City,South-West (IE),17072,Turners Cross B
8370PB003446,,Pearse Road Cork,,Pearse Road,,False,ITM,567558.0,570106.0,-8.471228464,51.88218299,BCT,MKD,OTH,NE,837G000092,837,Opp,E0837033,,Cork City,South-West (IE),17005,Ballyphehane B
8370PB003421,,Fairfield Road Cork,,Fairfield Road,,False,ITM,566458.0,573839.0,-8.487568731,51.91567315,BCT,MKD,OTH,NE,837G000094,837,,E0837004,,Cork City,South-West (IE),17023,Fair Hill C
8370PB003420,,Bob and Joan's Walk Cork,,Bob and Joan's Walk,,False,ITM,567282.0,572434.0,-8.47545808,51.90309288,BCT,CUS,OTH,W,837G000095,837,Opp,E0837003,,Cork City,South-West (IE),17056,Shandon B
8370PB003418,,Shandon Street Cork,,Shandon Street,,False,ITM,567089.0,572419.0,-8.478261219,51.90294668,BCT,CUS,OTH,SW,837G000096,837,Opp,E0837002,,Cork City,South-West (IE),17056,Shandon B
8370PB003426,,Fairfield Avenue Cork,,Fairfield Avenue,,False,ITM,567366.0,573886.0,-8.47437493,51.91614956,BCT,MKD,OTH,S,837G000097,837,Nr,E0837004,,Cork City,South-West (IE),17019,Commons
8370PB003425,,Fairfield Avenue Cork,,Fairfield Avenue,,False,ITM,567363.0,573819.0,-8.47441219,51.91554713,BCT,MKD,OTH,N,837G000097,837,Opp,E0837004,,Cork City,South-West (IE),17024,Farranferris A
8370PB003451,,Clontarf Estate,Clontarf Estate,,Eastát Chluain Tarbh,False,ITM,571337.0,570843.0,-8.416400388,51.88901482,BCT,MKD,OTH,E,837G000098,837,,E0837021,,Cork City,South-West (IE),17042,Mahon A
8370B246581,246581.0,Pairc Ui Rinn,Pairc Ui Rinn,,Pairc Ui Rinn,False,ITM,570073.0,571163.0,-8.434790287,51.89182486,BCT,MKD,OTH,W,837G000099,837,o/s,E0837023,,Cork City,South-West (IE),17003,Ballinlough C
8370PB002021,,South Terrace,South Terrace,,An tArdán Theas,False,ITM,567882.0,571447.0,-8.466647268,51.89425579,BCT,MKD,OTH,NW,837G000100,837,,E0837001,,Cork City,South-West (IE),17057,South Gate A
8370PB002018,,South Mall,South Mall,,An Meal Theas,False,ITM,567603.0,571744.0,-8.470728651,51.89690934,BCT,MKD,OTH,NE,837G000101,837,o/s,E0837001,,Cork City,South-West (IE),17014,Centre A
8370PB002016,,Cork Tourist Office,,Grand Parade,,False,ITM,567338.0,571692.0,-8.474574036,51.89642645,BCT,MKD,OTH,N,837G000102,837,Opp,E0837001,,Cork City,South-West (IE),17014,Centre A
8370PB003412,,Mercy University Hospital Cork,,Grenville Place,,False,ITM,566745.0,572017.0,-8.48322125,51.89931276,BCT,CUS,OTH,S,837G000103,837,o/s,E0837031,,Cork City,South-West (IE),17045,Mardyke
8370PB003408,,Mercy University Hospital Cork,,Grenville Place,,False,ITM,566741.0,572017.0,-8.483279371,51.89931252,BCT,CUS,OTH,N,837G000103,837,Opp,E0837031,,Cork City,South-West (IE),17045,Mardyke
8370TR000036,,Centra Store,,Saint Patricks Street,,False,ITM,567265.0,571899.0,-8.475654324,51.89828286,TXR,,,,837G000111,837,At,E0837001,,Cork City,South-West (IE),17015,Centre B
8370TR000035,,Touramerica.Ie Store,,Saint Patricks Street,,False,ITM,567300.0,571926.0,-8.475148337,51.89852761,TXR,,,,837G000112,837,At,E0837001,,Cork City,South-West (IE),17015,Centre B
8370TR000028,,Marks And Spencer,,Merchants Quay,,False,ITM,567717.0,572090.0,-8.46910468,51.90002609,TXR,,,,837G000113,837,At,E0837001,,Cork City,South-West (IE),17014,Centre A
8370TR000029,,Marks And Spencer,,Saint Patricks Street,,False,ITM,567610.0,572059.0,-8.47065653,51.89974122,TXR,,,,837G000113,837,At,E0837001,,Cork City,South-West (IE),17014,Centre A
8370PB003483,,Colmcille Avenue Cork,,Colmcille Avenue,,False,ITM,570083.0,573231.0,-8.434824439,51.91041439,BCT,MKD,OTH,E,837G000114,837,,E0837026,,Cork City,South-West (IE),17048,Montenotte B
8370PB003480,,Glenthorn Cork,,Dublin Hill,,False,ITM,567818.0,574321.0,-8.467845439,51.92008598,BCT,CUS,OTH,N,837G000115,837,,E0837025,,Cork City,South-West (IE),17019,Commons
8370PB003478,,South Douglas Road Cork,,South Douglas Road,,False,ITM,569532.0,569591.0,-8.442511104,51.87766503,BCT,MKD,OTH,NW,837G000116,837,Nr,E0837024,,Cork City,South-West (IE),17070,Tramore C
8370PB003485,,Glen Avenue Cork,,Glen Avenue,,False,ITM,568536.0,573233.0,-8.457308522,51.91034716,BCT,MKD,OTH,SE,837G000117,837,,E0837035,,Cork City,South-West (IE),17061,The Glen A
8370TR000027,,Cork Bus Station,,Parnell Place,,False,ITM,567844.0,572000.0,-8.467250916000001,51.89922443,TXR,,,,837G000118,837,By,E0837028,,Cork City,South-West (IE),17014,Centre A
8370PB003490,,Mayfield Cork,,North Ring Road,,False,ITM,570484.0,573552.0,-8.429023834,51.91332120000001,BCT,CUS,OTH,S,837G000119,837,o/s,E0837030,,Cork City,South-West (IE),17065,Tivoli B
